"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2023-09-02","92.7","-2.11","5.95","Ohtani, Shohei",660271,621112,,"swinging_strike",,,,,6,"Shohei Ohtani walks.   Nolan Schanuel to 2nd.","R","L","R","OAK","LAA","S",,,1,1,2023,"-0.47","1.34","0.5","2.37",,,694384,0,1,"Top",,,,,691016,,,7.672120449335054,-134.70193652817107,-6.277128414264982,-7.3551910237171345,27.90171297509392,-14.712031739644695,"3.46","1.6",,,,"92.8",2188,"6.3",716755,621112,691016,676116,680869,672478,669397,643393,671732,664913,"54.21",,,,,,,,2,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,,"Standard",208,"0","-0.088"
"CH","2023-09-02","85.4","-2.24","6.07","Ohtani, Shohei",660271,621112,,"swinging_strike",,,,,13,"Shohei Ohtani walks.   Nolan Schanuel to 2nd.","R","L","R","OAK","LAA","S",,,1,0,2023,"-0.97","0.53","-0.3","1.25",,,694384,0,1,"Top",,,,,691016,,,6.50847417653239,-124.15935868031639,-6.119523981496858,-11.310299287201019,24.04503314280554,-25.69743237337916,"3.46","1.6",,,,"85.4",1736,"6.3",716755,621112,691016,676116,680869,672478,669397,643393,671732,664913,"54.22",,,,,,,,2,2,"Changeup",0,0,0,0,0,0,0,0,,"Standard",222,"0","-0.062"
"SI","2023-09-02","91.8","-2.22","5.98","Ohtani, Shohei",660271,621112,,"ball",,,,,13,"Shohei Ohtani walks.   Nolan Schanuel to 2nd.","R","L","R","OAK","LAA","B",,,0,0,2023,"-1.09","0.97","-1.43","1.83",,,694384,0,1,"Top",,,,,691016,,,4.36359981929624,-133.59742259546277,-6.746305282181978,-14.010169345788617,28.344759468409546,-19.339794253686943,"3.46","1.59",,,,"91.7",1859,"6.2",716755,621112,691016,676116,680869,672478,669397,643393,671732,664913,"54.28",,,,,,,,2,1,"Sinker",0,0,0,0,0,0,0,0,,"Standard",210,"0","0.045"
"CU","2023-09-02","76.9","0.75","6.16","Ohtani, Shohei",660271,669674,"field_out","hit_into_play",,,,,8,"Shohei Ohtani pops out to shortstop Nick Allen on the infield fly rule.","R","L","L","OAK","LAA","X",6,"popup",0,1,2023,"-0.41","-1.24","-0.13","1.65",,677347,694384,1,7,"Top",103.02,133.6,,,691016,,,-1.1098138326182614,-111.96570806743436,-0.29514989958283944,-3.180789103729613,21.386775765127247,-42.7475558226055,"3.46","1.6",146,"83.7",65,"76.3",2619,"5.9",716755,669674,691016,676116,680869,672478,669397,643393,671732,664913,"54.57",0.003,0.003,"0",1,0,0,3,51,2,"Curveball",2,1,1,2,1,2,1,2,"Standard","Standard",334,"0.084","-0.385"
"FF","2023-09-02","93","0.92","6.02","Ohtani, Shohei",660271,669674,,"foul",,,,,3,"Shohei Ohtani pops out to shortstop Nick Allen on the infield fly rule.","R","L","L","OAK","LAA","S",,,0,0,2023,"0.51","1.49","0.57","3.25",,677347,694384,1,7,"Top",,,,,691016,,,-2.0159386059824835,-135.40841120292885,-4.52419263028026,6.703217869073663,31.958094222121563,-13.088507405219278,"3.46","1.6",162,"82.9",73,"92.2",2222,"6",716755,669674,691016,676116,680869,672478,669397,643393,671732,664913,"54.51",,,,,,,,51,1,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",152,"0","-0.078"
"SL","2023-09-01","80.5","1.65","4.25","Ohtani, Shohei",660271,676664,"double","hit_into_play",,,,,3,"Shohei Ohtani doubles (26) on a ground ball to right fielder Brent Rooker.","R","L","L","OAK","LAA","X",9,"ground_ball",0,1,2023,"-0.3","0.69","0.57","3.4",,,,0,6,"Top",193.6,139.86,,,669127,,,-1.8328206258504902,-117.17293317197236,3.523343092842846,-2.356625209282683,23.795047105655726,-26.75525725815749,"3.46","1.61",73,"100.9",2,"80.4",2498,"6.4",716758,676664,669127,676116,680869,681146,669397,649557,665923,667670,"54.14",0.486,0.455,"1.25",1,1,1,4,46,2,"Slider",5,0,0,5,0,5,0,5,,"Standard",272,"-0.025","0.672"
"FF","2023-09-01","90.8","1.39","4.63","Ohtani, Shohei",660271,676664,,"foul",,,,,12,"Shohei Ohtani doubles (26) on a ground ball to right fielder Brent Rooker.","R","L","L","OAK","LAA","S",,,0,0,2023,"1.11","1.03","1.26","2.58",,,,0,6,"Top",,,,,669127,,,-2.7322530731088133,-132.3293989620322,-1.494115472150758,13.71121070206731,26.19467567639875,-19.9166640821832,"3.46","1.61",280,"82.8",33,"91.4",1948,"6.4",716758,676664,669127,676116,680869,681146,669397,649557,665923,667670,"54.08",,,,,,,,46,1,"4-Seam Fastball",5,0,0,5,0,5,0,5,,"Standard",128,"0","-0.038"
"FF","2023-09-01","94.7","1.26","4.93","Ohtani, Shohei",660271,676664,"field_out","hit_into_play",,,,,12,"Shohei Ohtani grounds out, third baseman Jonah Bride to first baseman Carlos Perez.","R","L","L","OAK","LAA","X",5,"ground_ball",0,2,2023,"0.92","1.09","1.03","3.4",677347,,,2,3,"Top",102.96,170.85,,,669127,,,-2.6839475339783245,-137.83573840686793,-0.7493804106417035,12.342069514844958,32.21062847440871,-18.412639241144667,"3.46","1.61",48,"59.9",2,"95.1",2150,"6.6",716758,676664,669127,542208,680869,681146,669397,649557,665923,667670,"53.9",0.129,0.125,"0",1,0,0,2,21,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",134,"0.042","-0.249"
"FF","2023-09-01","94.8","1.31","4.81","Ohtani, Shohei",660271,676664,,"called_strike",,,,,4,"Shohei Ohtani grounds out, third baseman Jonah Bride to first baseman Carlos Perez.","R","L","L","OAK","LAA","S",,,0,1,2023,"1.01","0.99","-0.68","2.35",677347,,,2,3,"Top",,,,,669127,,,-7.505774620774519,-138.02996036354963,-3.05983640025864,14.451884838857632,27.202194008875775,-18.938644504257137,"3.63","1.66",,,,"95.9",2225,"6.7",716758,676664,669127,542208,680869,681146,669397,649557,665923,667670,"53.84",,,,,,,,21,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",130,"0","-0.06"
"FF","2023-09-01","94.8","1.24","4.9","Ohtani, Shohei",660271,676664,,"called_strike",,,,,4,"Shohei Ohtani grounds out, third baseman Jonah Bride to first baseman Carlos Perez.","R","L","L","OAK","LAA","S",,,0,0,2023,"0.93","1.13","-0.3","2.5",677347,,,2,3,"Top",,,,,669127,,,-6.1370484785554895,-137.92064369789142,-3.155311987055457,13.218849536008328,29.25711163060116,-17.204278595944505,"3.63","1.72",,,,"95.4",2190,"6.6",716758,676664,669127,542208,680869,681146,669397,649557,665923,667670,"53.94",,,,,,,,21,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",131,"0","-0.043"
"FF","2023-09-01","93.6","2.12","6.37","Ohtani, Shohei",660271,656794,,"foul",,,,,12,"Shohei Ohtani walks.","R","L","L","OAK","LAA","S",,,3,2,2023,"0.75","1.34","0.33","3.78",,,,2,8,"Top",,,,,669127,,,-6.20131509557923,-136.18124377658776,-3.8934448151659997,10.698751972406582,27.868864008004824,-14.837340812954364,"3.46","1.61",,,,"93.1",2461,"5.8",716758,656794,669127,676116,680869,649557,669397,665923,671732,667670,"54.67",,,,,,,,65,6,"4-Seam Fastball",6,0,0,6,0,6,0,6,,"Standard",143,"0","0"
"CU","2023-09-01","81.1","2.45","6.06","Ohtani, Shohei",660271,656794,,"ball",,,,,13,"Shohei Ohtani walks.","R","L","L","OAK","LAA","B",,,2,2,2023,"-1.29","-0.64","-0.91","0.97",,,,2,8,"Top",,,,,669127,,,-4.997687571047397,-117.9745271670592,-3.4946796633950084,-11.050672357449024,23.108663861413657,-37.69817010905312,"3.56","1.63",,,,"80.2",2718,"5.8",716758,656794,669127,676116,680869,649557,669397,665923,671732,667670,"54.71",,,,,,,,65,5,"Curveball",6,0,0,6,0,6,0,6,,"Standard",328,"0","0.04"
"FF","2023-09-01","93","2.02","6.31","Ohtani, Shohei",660271,656794,,"foul",,,,,6,"Shohei Ohtani walks.","R","L","L","OAK","LAA","S",,,2,1,2023,"0.7","1.34","0.52","2.62",,,,2,8,"Top",,,,,669127,,,-5.304962829791415,-135.23353856087203,-6.598462116385703,9.699250988663206,27.997217055782443,-14.455552752749046,"3.46","1.61",8,"83",-19,"92.3",2229,"5.8",716758,656794,669127,676116,680869,649557,669397,665923,671732,667670,"54.7",,,,,,,,65,4,"4-Seam Fastball",6,0,0,6,0,6,0,6,,"Standard",133,"0","-0.031"
"SL","2023-09-01","82.7","1.43","4.47","Ohtani, Shohei",660271,676664,"field_out","hit_into_play",,,,,13,"Shohei Ohtani grounds out to first baseman Carlos Perez.   Luis Rengifo to 2nd.","R","L","L","OAK","LAA","X",3,"ground_ball",0,2,2023,"-0.38","0.44","-1.15","1.84",,,650859,1,1,"Top",147.86,165.14,,,669127,,,-5.136895253676123,-120.40578624355497,-0.3640411605204362,-2.6582979673530827,23.732741559471602,-28.04845142275985,"3.46","1.61",1,"75",-49,"82.8",2305,"6.3",716758,676664,669127,542208,680869,681146,669397,649557,665923,667670,"54.17",0.169,0.152,"0",1,0,0,2,3,3,"Slider",0,0,0,0,0,0,0,0,,"Standard",289,"0.018","-0.281"
"CU","2023-09-01","81.3","2.44","5.98","Ohtani, Shohei",660271,656794,,"ball",,,,,13,"Shohei Ohtani walks.","R","L","L","OAK","LAA","B",,,1,1,2023,"-1.53","-0.67","-1.19","-0.05",,,,2,8,"Top",,,,,669127,,,-5.145471998357733,-118.18384882790112,-5.482724350717739,-13.051833982557088,25.627699432323038,-37.41836474347872,"3.53","1.66",,,,"80.1",2654,"5.8",716758,656794,669127,676116,680869,649557,669397,665923,671732,667670,"54.68",,,,,,,,65,3,"Curveball",6,0,0,6,0,6,0,6,,"Standard",324,"0","0.02"
"CU","2023-09-01","80.5","2.5","5.93","Ohtani, Shohei",660271,656794,,"ball",,,,,13,"Shohei Ohtani walks.","R","L","L","OAK","LAA","B",,,0,1,2023,"-1.13","-0.85","-2.6","-0.76",,,,2,8,"Top",,,,,669127,,,-9.06600412260226,-116.74055117969655,-6.392914210625188,-8.38822567185025,24.407896493373936,-38.70288054746939,"3.59","1.61",,,,"79.3",2750,"5.9",716758,656794,669127,676116,680869,649557,669397,665923,671732,667670,"54.64",,,,,,,,65,2,"Curveball",6,0,0,6,0,6,0,6,,"Standard",330,"0","0.012"
"FF","2023-09-01","94.5","1.1","4.96","Ohtani, Shohei",660271,676664,,"foul",,,,,11,"Shohei Ohtani grounds out to first baseman Carlos Perez.   Luis Rengifo to 2nd.","R","L","L","OAK","LAA","S",,,0,1,2023,"0.58","1.17","-0.12","3.78",,,650859,1,1,"Top",,,,,669127,,,-4.496796383610681,-137.5304240202616,-0.012020337594015662,8.389610227849486,30.549507412156892,-17.504195696088892,"3.46","1.61",,,,"94.9",1914,"6.5",716758,676664,669127,542208,680869,681146,669397,649557,665923,667670,"53.99",,,,,,,,3,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,,"Standard",135,"0","-0.062"
"CU","2023-09-01","78.9","2.19","6.27","Ohtani, Shohei",660271,656794,,"swinging_strike",,,,,13,"Shohei Ohtani walks.","R","L","L","OAK","LAA","S",,,0,0,2023,"-0.93","-1.24","-1.06","1.85",,,,2,8,"Top",,,,,669127,,,-5.292862065348024,-114.75575360566583,-0.4142164583001242,-7.023510108171561,24.041949199657893,-43.194487927164694,"3.46","1.61",,,,"77.8",2837,"5.8",716758,656794,669127,676116,680869,649557,669397,665923,671732,667670,"54.66",,,,,,,,65,1,"Curveball",6,0,0,6,0,6,0,6,,"Standard",328,"0","-0.017"
"SL","2023-09-01","82.8","1.48","4.56","Ohtani, Shohei",660271,676664,,"called_strike",,,,,2,"Shohei Ohtani grounds out to first baseman Carlos Perez.   Luis Rengifo to 2nd.","R","L","L","OAK","LAA","S",,,0,0,2023,"-0.2","0.52","0.01","3.22",,,650859,1,1,"Top",,,,,669127,,,-2.9971380699768355,-120.57158275632736,2.419216458032385,-1.3135644012459056,24.138148989998523,-27.819805911542428,"3.53","1.66",,,,"83.1",2362,"6.5",716758,676664,669127,542208,680869,681146,669397,649557,665923,667670,"54",,,,,,,,3,1,"Slider",0,0,0,0,0,0,0,0,,"Standard",254,"0","-0.05"
"SI","2023-08-30","93.6","2.02","6.1","Ohtani, Shohei",660271,650911,"single","hit_into_play",,,,,6,"Shohei Ohtani singles on a ground ball to right fielder Brandon Marsh.   Andrew Velazquez scores.    Nolan Schanuel to 2nd.","R","L","L","PHI","LAA","X",9,"ground_ball",1,1,2023,"1.44","0.4","0.72","2.48",,623205,694384,2,5,"Top",184.73,119.12,,,596117,,,-6.610695892090087,-136.14769993725693,-4.49779616345294,19.312663744008994,31.49258328218581,-26.37005101979731,"3.46","1.61",84,"98.3",4,"94.4",2039,"6.9",716787,650911,596117,547180,681082,664761,607208,656941,679032,669016,"53.6",0.477,0.459,"0.9",1,1,0,4,40,3,"Sinker",2,3,3,2,4,2,4,2,"Standard","Standard",112,"-0.118","0.898"
"SI","2023-08-30","93.6","1.88","6.06","Ohtani, Shohei",660271,650911,,"ball",,,,,13,"Shohei Ohtani singles on a ground ball to right fielder Brandon Marsh.   Andrew Velazquez scores.    Nolan Schanuel to 2nd.","R","L","L","PHI","LAA","B",,,0,1,2023,"1.52","0.38","-0.22","0.88",,623205,694384,2,5,"Top",,,,,596117,,,-8.883175291147156,-135.74060444344036,-8.494018762079566,20.72406561821187,30.985546863475054,-25.70838521954901,"3.43","1.5",,,,"94.4",2020,"7",716787,650911,596117,547180,681082,664761,607208,656941,679032,669016,"53.47",,,,,,,,40,2,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",109,"0","0.04"
"SI","2023-08-30","93.2","1.91","6.07","Ohtani, Shohei",660271,650911,,"swinging_strike",,,,,13,"Shohei Ohtani singles on a ground ball to right fielder Brandon Marsh.   Andrew Velazquez scores.    Nolan Schanuel to 2nd.","R","L","L","PHI","LAA","S",,,0,0,2023,"1.45","0.17","-0.03","1.32",,623205,694384,2,5,"Top",,,,,596117,,,-8.27015132213591,-135.31931241200613,-6.89159617709188,19.648977195471574,29.07486425229384,-28.69138817191197,"3.46","1.61",,,,"94.3",2010,"7",716787,650911,596117,547180,681082,664761,607208,656941,679032,669016,"53.5",,,,,,,,40,1,"Sinker",2,3,3,2,3,2,3,2,"Standard","Standard",108,"0","-0.064"
"SI","2023-08-30","92.1","1.98","6.14","Ohtani, Shohei",660271,650911,"grounded_into_double_play","hit_into_play",,,,,9,"Shohei Ohtani grounds into a double play, first baseman Bryce Harper to shortstop Trea Turner.   Luis Rengifo out at 2nd.    Shohei Ohtani out at 1st.","R","L","L","PHI","LAA","X",3,"ground_ball",0,0,2023,"1.25","0.5","0.35","1.92",,,650859,1,3,"Top",155.64,172.06,,,596117,,,-6.961357961408177,-133.93020958699782,-6.047990027917259,16.56862049942462,28.077056643592865,-25.00951977803989,"3.46","1.61",5,"105.7",-20,"93.3",2004,"7",716787,650911,596117,547180,681082,664761,607208,656941,679032,669016,"53.51",0.191,0.183,"0",1,0,0,2,23,1,"Sinker",2,2,2,2,2,2,2,2,"Standard","Standard",119,"0.057","-0.393"
"FF","2023-08-30","96.7","-3.22","4.76","Ohtani, Shohei",660271,518886,"strikeout","swinging_strike",,,,,11,"Shohei Ohtani strikes out swinging.","R","L","R","PHI","LAA","S",2,,0,2,2023,"-1.06","1.16","-1.61","3.59",,,694384,1,9,"Top",,,,,596117,,,6.745621370955045,-140.70146491904774,-0.20956549023454524,-15.538765409003966,31.21183881929602,-16.880009617113977,"3.46","1.61",,,,"97.3",2582,"6.6",716787,518886,596117,547180,681082,664761,607208,595909,679032,669016,"53.92",,,"0",1,0,0,,80,3,"4-Seam Fastball",8,8,8,8,8,8,8,8,"Strategic","Standard",221,"0.072","-0.188"
"FF","2023-08-30","96.3","-3.28","4.77","Ohtani, Shohei",660271,518886,,"called_strike",,,,,4,"Shohei Ohtani strikes out swinging.","R","L","R","PHI","LAA","S",,,0,1,2023,"-1","1.19","-0.51","2.75",,,694384,1,9,"Top",,,,,596117,,,9.680455233091681,-139.94447921448,-2.481148603239367,-15.282613121762981,30.136535611426865,-16.18261277928843,"3.38","1.5",,,,"97.1",2426,"6.7",716787,518886,596117,547180,681082,664761,607208,595909,679032,669016,"53.79",,,,,,,,80,2,"4-Seam Fastball",8,8,8,8,8,8,8,8,"Standard","Standard",223,"0","-0.062"
"CH","2023-08-30","82.4","2.2","5.84","Ohtani, Shohei",660271,650911,"strikeout","swinging_strike",,,,,14,"Shohei Ohtani strikes out swinging.","R","L","L","PHI","LAA","S",2,,2,2,2023,"1.17","-0.24","1.09","1.56",,,,2,1,"Top",,,,,596117,,,-4.854672711366498,-119.81945443463363,-2.695731319424074,12.252834903338645,24.570332601828902,-34.1594736046379,"3.46","1.61",,,,"83",1911,"6.9",716787,650911,596117,547180,681082,664761,607208,656941,679032,669016,"53.62",,,"0",1,0,0,,3,5,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",96,"0.01","-0.09"
"FF","2023-08-30","96","-3.27","4.72","Ohtani, Shohei",660271,518886,,"called_strike",,,,,13,"Shohei Ohtani strikes out swinging.","R","L","R","PHI","LAA","S",,,0,0,2023,"-1.11","1.04","-0.87","2.22",,,694384,1,9,"Top",,,,,596117,,,8.978043079660102,-139.51148043960603,-3.3756010479374616,-16.56292827483008,31.821811864066838,-18.049631455008193,"3.39","1.58",,,,"96.8",2448,"6.8",716787,518886,596117,547180,681082,664761,607208,595909,679032,669016,"53.66",,,,,,,,80,1,"4-Seam Fastball",8,8,8,8,8,8,8,8,"Standard","Standard",225,"0","-0.05"
"SI","2023-08-30","94.2","2.09","6.03","Ohtani, Shohei",660271,650911,,"ball",,,,,14,"Shohei Ohtani strikes out swinging.","R","L","L","PHI","LAA","B",,,1,2,2023,"1.55","0.09","1.39","1.46",,,,2,1,"Top",,,,,596117,,,-5.33213057883896,-136.8898311098829,-6.3777383461152795,20.666903599354214,32.02387537038223,-29.72068814486375,"3.36","1.52",,,,"94.9",2020,"6.9",716787,650911,596117,547180,681082,664761,607208,656941,679032,669016,"53.58",,,,,,,,3,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",108,"0","0.016"
"SI","2023-08-30","94.4","2.12","6.12","Ohtani, Shohei",660271,650911,,"foul",,,,,14,"Shohei Ohtani strikes out swinging.","R","L","L","PHI","LAA","S",,,1,1,2023,"1.51","0.46","1.54","2.29",,,,2,1,"Top",,,,,596117,,,-4.9039648533354105,-137.42231843019533,-5.35784780716041,20.233210805239505,30.09570038214716,-25.385769306161677,"3.46","1.61",,,,"95.3",1970,"6.8",716787,650911,596117,547180,681082,664761,607208,656941,679032,669016,"53.74",,,,,,,,3,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",113,"0","-0.027"
"SL","2023-08-30","87.7","1.67","5.87","Ohtani, Shohei",660271,642397,"walk","blocked_ball",,,,,13,"Shohei Ohtani walks.","R","L","L","PHI","LAA","B",,,3,2,2023,"-0.22","0.08","-1.25","0.45",,,,1,8,"Top",,,,,596117,,,-6.668901898734619,-127.47704945659281,-7.158483261348797,-0.9645245759055919,26.39389380776284,-30.00180211072976,"3.41","1.64",,,,"88.2",2630,"6.7",716787,642397,596117,547180,681082,664761,607208,656941,679032,669016,"53.81",,,"0.7",1,0,0,,65,6,"Slider",6,5,5,6,5,6,5,6,"Strategic","Standard",170,"-0.062","0.227"
"SI","2023-08-30","98.7","1.83","5.86","Ohtani, Shohei",660271,642397,,"ball",,,,,13,"Shohei Ohtani walks.","R","L","L","PHI","LAA","B",,,2,2,2023,"1.42","0.73","-0.73","0.99",,,,1,8,"Top",,,,,596117,,,-10.309782258823558,-143.02875080018188,-9.524083291603265,21.872265316357694,33.560652065357445,-19.96745279608442,"3.41","1.59",,,,"98.9",2535,"6.7",716787,642397,596117,547180,681082,664761,607208,656941,679032,669016,"53.83",,,,,,,,65,5,"Sinker",6,5,5,6,5,6,5,6,"Strategic","Standard",134,"0","0.059"
"SI","2023-08-30","94.5","1.99","6.13","Ohtani, Shohei",660271,650911,,"ball",,,,,13,"Shohei Ohtani strikes out swinging.","R","L","L","PHI","LAA","B",,,0,1,2023,"1.57","0.43","-1.05","2.15",,,,2,1,"Top",,,,,596117,,,-11.537323857349923,-137.05904110261875,-5.637667047116892,22.403554542022317,30.777347480792738,-25.574865873146152,"3.46","1.59",,,,"95.3",1915,"7",716787,650911,596117,547180,681082,664761,607208,656941,679032,669016,"53.55",,,,,,,,3,2,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",111,"0","0.012"
"SI","2023-08-30","94.2","1.97","6.1","Ohtani, Shohei",660271,650911,,"called_strike",,,,,5,"Shohei Ohtani strikes out swinging.","R","L","L","PHI","LAA","S",,,0,0,2023,"1.51","0.44","-0.07","2.71",,,,2,1,"Top",,,,,596117,,,-8.730672467617659,-136.80548381899993,-4.066418396043874,20.923085998509436,31.000646746919895,-25.867394573539247,"3.38","1.62",,,,"95",1963,"6.9",716787,650911,596117,547180,681082,664761,607208,656941,679032,669016,"53.58",,,,,,,,3,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",114,"0","-0.017"
"SL","2023-08-30","86.2","1.81","5.84","Ohtani, Shohei",660271,642397,,"swinging_strike",,,,,7,"Shohei Ohtani walks.","R","L","L","PHI","LAA","S",,,2,1,2023,"-0.41","0.06","-0.6","1.62",,,,1,8,"Top",,,,,596117,,,-4.935870755955858,-125.37345430569266,-3.8276188370113484,-3.070068603409882,29.72385736744461,-30.912585911539775,"3.46","1.61",,,,"86.3",2616,"6.8",716787,642397,596117,547180,681082,664761,607208,656941,679032,669016,"53.7",,,,,,,,65,4,"Slider",6,5,5,6,5,6,5,6,"Strategic","Standard",251,"0","-0.048"
"SL","2023-08-30","87.2","1.57","5.88","Ohtani, Shohei",660271,642397,,"ball",,,,,13,"Shohei Ohtani walks.","R","L","L","PHI","LAA","B",,,1,1,2023,"-0.19","0.29","-1.51","0.86",,,,1,8,"Top",,,,,596117,,,-6.987298185922496,-126.65905263714878,-6.424729786224376,-0.46286465216364797,29.189394666788075,-27.757700933319672,"3.43","1.66",,,,"86.8",2595,"6.4",716787,642397,596117,547180,681082,664761,607208,656941,679032,669016,"54.08",,,,,,,,65,3,"Slider",6,5,5,6,5,6,5,6,"Standard","Standard",143,"0","0.034"
"FF","2023-08-30","98.8","1.56","6.01","Ohtani, Shohei",660271,642397,,"ball",,,,,11,"Shohei Ohtani walks.","R","L","L","PHI","LAA","B",,,0,1,2023,"0.62","1.19","-1.23","3.09",,,,1,8,"Top",,,,,596117,,,-9.065957567229084,-143.5041959404574,-5.2606222810369605,10.727481955115914,35.097723550937815,-14.72479859848126,"3.43","1.64",,,,"98.9",2401,"6.6",716787,642397,596117,547180,681082,664761,607208,656941,679032,669016,"53.9",,,,,,,,65,2,"4-Seam Fastball",6,5,5,6,5,6,5,6,"Standard","Standard",141,"0","0.019"
"SL","2023-08-30","85.3","1.77","5.96","Ohtani, Shohei",660271,642397,,"swinging_strike",,,,,4,"Shohei Ohtani walks.","R","L","L","PHI","LAA","S",,,0,0,2023,"-0.36","-0.06","-0.55","2.22",,,,1,8,"Top",,,,,596117,,,-4.753683157783787,-124.03356438571181,-2.292446999509342,-2.6029881217212623,28.153324636343395,-32.47962658362212,"3.46","1.61",,,,"85.4",2546,"6.7",716787,642397,596117,547180,681082,664761,607208,656941,679032,669016,"53.8",,,,,,,,65,1,"Slider",6,5,5,6,5,6,5,6,"Standard","Standard",306,"0","-0.026"
"CH","2023-08-29","82.1","-1.6","6","Ohtani, Shohei",660271,547179,"single","hit_into_play",,,,,11,"Shohei Ohtani singles on a sharp line drive to right fielder Nick Castellanos.   Randal Grichuk scores.","R","L","R","PHI","LAA","X",9,"line_drive",1,0,2023,"-1.32","0.83","-1.01","2.6",545341,,,1,5,"Top",185.88,102.45,,,592663,,,3.825060705567505,-119.56404625791872,-2.7428740835550407,-13.355605330986487,23.434699851890663,-23.92094753130232,"3.47","1.61",202,"104.3",10,"81.3",1930,"5.8",716806,547179,592663,664761,666801,624641,607208,656941,679032,592206,"54.74",0.809,0.786,"0.9",1,1,0,4,36,2,"Changeup",2,3,3,2,4,2,4,2,"Strategic","Standard",239,"-0.06","0.544"
"CH","2023-08-29","82.1","-1.75","6.03","Ohtani, Shohei",660271,547179,,"ball",,,,,13,"Shohei Ohtani singles on a sharp line drive to right fielder Nick Castellanos.   Randal Grichuk scores.","R","L","R","PHI","LAA","B",,,0,0,2023,"-1.17","0.68","-2.11","2.44",545341,,,1,5,"Top",,,,,592663,,,1.4300575376118019,-119.51445644846223,-2.866771969788734,-11.431032879143986,23.539056040359213,-25.280046666000473,"3.44","1.61",,,,"81.2",2028,"5.7",716806,547179,592663,664761,666801,624641,607208,656941,679032,592206,"54.8",,,,,,,,36,1,"Changeup",2,3,3,2,3,2,3,2,"Strategic","Standard",239,"0","0.033"
"CH","2023-08-29","83.2","-1.52","6.08","Ohtani, Shohei",660271,547179,"single","hit_into_play",,,,,13,"Shohei Ohtani singles on a soft ground ball to pitcher Michael Lorenzen.   Randal Grichuk scores.    Shohei Ohtani to 2nd.  Throwing error by pitcher Michael Lorenzen.","R","L","R","PHI","LAA","X",1,"ground_ball",1,0,2023,"-1.35","0.92","-0.85","1.7",,545341,,1,3,"Top",119.3,196,,,592663,,,4.158444507124025,-121.07994775840594,-5.348049453471538,-14.08893175384461,24.115336000165033,-22.27521925507036,"3.47","1.61",1,"54.2",-69,"82.4",2093,"5.8",716806,547179,592663,664761,666801,624641,607208,656941,679032,592206,"54.68",0.206,0.185,"0.9",1,1,0,1,18,2,"Changeup",1,1,1,1,2,1,2,1,"Standard","Standard",239,"-0.114","0.624"
"CH","2023-08-29","84.6","-1.52","6.01","Ohtani, Shohei",660271,547179,,"ball",,,,,1,"Shohei Ohtani singles on a soft ground ball to pitcher Michael Lorenzen.   Randal Grichuk scores.    Shohei Ohtani to 2nd.  Throwing error by pitcher Michael Lorenzen.","R","L","R","PHI","LAA","B",,,0,0,2023,"-1.28","0.86","-0.72","3.43",,545341,,1,3,"Top",,,,,592663,,,4.395900599314396,-123.13083654650497,-1.3706048282469587,-13.91725157853377,24.94768437032927,-23.4030286914844,"3.38","1.56",,,,"83.9",2151,"5.8",716806,547179,592663,664761,666801,624641,607208,656941,679032,592206,"54.66",,,,,,,,18,1,"Changeup",1,1,1,1,1,1,1,1,"Standard","Standard",234,"0","0.042"
