"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2023-09-29","94.4","-2.55","5.7","Judge, Aaron",592450,663704,"field_out","hit_into_play",,,,,6,"Aaron Judge grounds out, shortstop Bobby Witt Jr.  to first baseman Salvador Perez.","R","R","R","KC","NYY","X",6,"ground_ball",3,2,2023,"-1.11","0.44","0.34","3.02",,,,1,8,"Top",97.55,127.75,,,682515,,,10.044488687882424,-137.23677876193693,-2.3257138132168245,-16.1886967951476,27.31335230405803,-26.263015808955906,"3.91","1.81",125,"110.6",5,"95.3",2327,"6.7",716389,663704,682515,521692,622110,672580,677951,680118,664728,676369,"53.84",0.669,0.628,"0",1,0,0,4,70,8,"Sinker",12,5,5,12,5,12,5,12,"Strategic","Standard",225,"0.001","-0.207"
"SI","2023-09-29","96.8","-2.53","5.77","Judge, Aaron",592450,663704,,"foul",,,,,13,"Aaron Judge grounds out, shortstop Bobby Witt Jr.  to first baseman Salvador Perez.","R","R","R","KC","NYY","S",,,3,2,2023,"-1.33","0.74","-0.04","1.56",,,,1,8,"Top",,,,,682515,,,9.796932367184944,-140.52588260101814,-7.484355468667797,-19.79952928236523,28.78862748202542,-20.828593870710762,"3.91","1.81",,,,"98.1",2352,"7",716389,663704,682515,521692,622110,672580,677951,680118,664728,676369,"53.55",,,,,,,,70,7,"Sinker",12,5,5,12,5,12,5,12,"Standard","Standard",223,"0","0"
"CU","2023-09-29","83.8","-2.45","5.92","Judge, Aaron",592450,663704,,"ball",,,,,14,"Aaron Judge grounds out, shortstop Bobby Witt Jr.  to first baseman Salvador Perez.","R","R","R","KC","NYY","B",,,2,2,2023,"1.15","-1.02","1","1.59",,,,1,8,"Top",,,,,682515,,,5.711539297057119,-121.95128791589975,-1.5191904123360072,10.181471369968433,26.196128713847713,-42.156821647280005,"4.11","1.93",,,,"84",2895,"6.6",716389,663704,682515,521692,622110,672580,677951,680118,664728,676369,"53.88",,,,,,,,70,6,"Curveball",12,5,5,12,5,12,5,12,"Strategic","Standard",51,"0","0.059"
"SI","2023-09-29","96.3","-2.55","5.8","Judge, Aaron",592450,663704,,"ball",,,,,13,"Aaron Judge grounds out, shortstop Bobby Witt Jr.  to first baseman Salvador Perez.","R","R","R","KC","NYY","B",,,1,2,2023,"-1.35","0.55","-1.6","3.07",,,,1,8,"Top",,,,,682515,,,5.666454762245378,-140.24360780628058,-3.006479940691271,-19.162620371441413,29.687494257132155,-24.38211948966808,"4.2","1.96",,,,"97.3",2366,"6.7",716389,663704,682515,521692,622110,672580,677951,680118,664728,676369,"53.83",,,,,,,,70,5,"Sinker",12,5,5,12,5,12,5,12,"Strategic","Standard",226,"0","0.028"
"CU","2023-09-29","82.1","-2.58","5.87","Judge, Aaron",592450,663704,,"foul",,,,,13,"Aaron Judge grounds out, shortstop Bobby Witt Jr.  to first baseman Salvador Perez.","R","R","R","KC","NYY","S",,,1,2,2023,"1.19","-1.14","-0.66","1.36",,,,1,8,"Top",,,,,682515,,,2.0610630357796027,-119.52730724044099,-1.4081492495028427,10.859470404763341,25.214017372894645,-42.919109188569564,"3.91","1.81",,,,"82.3",2935,"6.6",716389,663704,682515,521692,622110,672580,677951,680118,664728,676369,"53.9",,,,,,,,70,4,"Curveball",12,5,5,12,5,12,5,12,"Strategic","Standard",47,"0","0"
"CU","2023-09-29","84.2","-2.43","5.88","Judge, Aaron",592450,663704,,"ball",,,,,14,"Aaron Judge grounds out, shortstop Bobby Witt Jr.  to first baseman Salvador Perez.","R","R","R","KC","NYY","B",,,0,2,2023,"1.26","-0.68","2.3","-0.19",,,,1,8,"Top",,,,,682515,,,8.526310360768338,-122.26980134995287,-6.306487056847684,10.652085031883049,26.92987667025135,-37.73679955698245,"4.11","1.87",,,,"84.2",3040,"6.7",716389,663704,682515,521692,622110,672580,677951,680118,664728,676369,"53.81",,,,,,,,70,3,"Curveball",12,5,5,12,5,12,5,12,"Strategic","Standard",47,"0","0.012"
"SI","2023-09-29","96.3","-2.44","5.93","Judge, Aaron",592450,663704,,"called_strike",,,,,8,"Aaron Judge grounds out, shortstop Bobby Witt Jr.  to first baseman Salvador Perez.","R","R","R","KC","NYY","S",,,0,1,2023,"-1.38","0.92","-0.17","2.04",,,,1,8,"Top",,,,,682515,,,9.231692119560392,-139.8798226123947,-6.891116112309662,-20.17645575391017,31.294536773896485,-18.697406051415037,"4.2","1.99",,,,"97",2411,"6.8",716389,663704,682515,521692,622110,672580,677951,680118,664728,676369,"53.72",,,,,,,,70,2,"Sinker",12,5,5,12,5,12,5,12,"Strategic","Standard",223,"0","-0.036"
"FF","2023-09-29","91.4","-2.09","6.02","Judge, Aaron",592450,543475,"field_out","hit_into_play",,,,,6,"Aaron Judge flies out to right fielder Nelson Velazquez in foul territory.","R","R","R","KC","NYY","X",9,"fly_ball",3,0,2023,"-0.34","1.13","0.52","3.07",,,,1,1,"Top",201.42,130.14,,,682515,,,7.360570053284815,-132.99155635605763,-4.09856888399673,-5.486853071570781,25.486503514975315,-18.00328306206381,"3.91","1.81",252,"98.6",57,"92.5",2162,"6.7",716389,543475,682515,521692,622110,672580,677951,658668,664728,676369,"53.76",0.023,0.031,"0",1,0,0,3,2,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,,"Standard",203,"0.015","-0.325"
"SL","2023-09-29","88.1","-2.76","5.78","Judge, Aaron",592450,663704,,"called_strike",,,,,7,"Aaron Judge grounds out, shortstop Bobby Witt Jr.  to first baseman Salvador Perez.","R","R","R","KC","NYY","S",,,0,0,2023,"0.19","0.05","-0.69","2.23",,,,1,8,"Top",,,,,682515,,,4.648297081962259,-128.20383453640065,-2.5492661903482325,1.0055294999863935,29.828679100352023,-31.301884095407793,"4.08","1.93",,,,"88.1",2254,"6.6",716389,663704,682515,521692,622110,672580,677951,680118,664728,676369,"53.91",,,,,,,,70,1,"Slider",12,5,5,12,5,12,5,12,"Standard","Standard",58,"0","-0.026"
"FF","2023-09-29","91.9","-1.93","5.95","Judge, Aaron",592450,543475,,"ball",,,,,14,"Aaron Judge flies out to right fielder Nelson Velazquez in foul territory.","R","R","R","KC","NYY","B",,,2,0,2023,"-0.13","1.45","1.74","1.54",,,,1,1,"Top",,,,,682515,,,9.663230760506586,-133.39217515782877,-8.55682667274104,-3.513959117443301,27.20275728620716,-13.140769492713403,"4.11","1.99",,,,"92.9",2180,"6.9",716389,543475,682515,521692,622110,672580,677951,658668,664728,676369,"53.6",,,,,,,,2,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,,"Standard",209,"0","0.09"
"SI","2023-09-29","90.8","-2.18","6.01","Judge, Aaron",592450,543475,,"ball",,,,,13,"Aaron Judge flies out to right fielder Nelson Velazquez in foul territory.","R","R","R","KC","NYY","B",,,1,0,2023,"-1.13","0.8","-1.76","1.83",,,,1,1,"Top",,,,,682515,,,3.4889005453353765,-132.13774584074133,-6.335566717169257,-14.02115918811674,26.89473240889824,-21.637119605736217,"4.05","1.96",,,,"91.5",1996,"6.6",716389,543475,682515,521692,622110,672580,677951,658668,664728,676369,"53.87",,,,,,,,2,2,"Sinker",0,0,0,0,0,0,0,0,,"Standard",203,"0","0.042"
"ST","2023-09-29","80.3","-2.31","5.9","Judge, Aaron",592450,543475,,"ball",,,,,14,"Aaron Judge flies out to right fielder Nelson Velazquez in foul territory.","R","R","R","KC","NYY","B",,,0,0,2023,"1.07","0.23","0.57","-0.14",,,,1,1,"Top",,,,,682515,,,4.363654638059752,-116.75209877326212,-7.159977482995632,8.967079239365773,21.388954686621016,-28.904222352671066,"4.08","1.96",,,,"80.6",2514,"6.5",716389,543475,682515,521692,622110,672580,677951,658668,664728,676369,"53.99",,,,,,,,2,1,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",37,"0","0.025"
"ST","2023-09-28","73.8","-1.76","5.16","Judge, Aaron",592450,605135,"strikeout","swinging_strike",,,,,9,"Aaron Judge strikes out swinging.","R","R","R","TOR","NYY","S",2,,0,2,2023,"1.74","-0.14","0.48","1.99",,,,1,8,"Top",,,,,672386,,,1.510663005206455,-107.33011242166532,1.1843750220176934,12.965721268052695,21.306103023882812,-33.737008753080964,"3.95","1.83",,,,"73",2397,"6.1",716403,605135,672386,665489,624415,656305,666182,662139,595281,543807,"54.42",,,"0",1,0,0,,63,3,"Sweeper",6,0,0,6,0,6,0,6,"Strategic","Standard",65,"0.002","-0.107"
"CH","2023-09-28","86.9","-1.56","5.52","Judge, Aaron",592450,605135,,"swinging_strike",,,,,8,"Aaron Judge strikes out swinging.","R","R","R","TOR","NYY","S",,,0,1,2023,"-1.5","0.64","-0.14","1.82",,,,1,8,"Top",,,,,672386,,,6.495765424352351,-126.36223540988667,-3.9659565025387673,-17.4235954504784,26.36693221843684,-24.74767685598367,"3.95","1.83",,,,"86.9",1970,"6.4",716403,605135,672386,665489,624415,656305,666182,662139,595281,543807,"54.12",,,,,,,,63,2,"Changeup",6,0,0,6,0,6,0,6,"Strategic","Standard",235,"0","-0.036"
"SI","2023-09-28","92.7","-1.59","5.53","Judge, Aaron",592450,605135,,"foul",,,,,7,"Aaron Judge strikes out swinging.","R","R","R","TOR","NYY","S",,,0,0,2023,"-1.45","0.41","-0.82","2.21",,,,1,8,"Top",,,,,672386,,,5.149593583624544,-134.8677229806251,-3.505349362847041,-18.805635560873682,33.17139739481972,-26.581478520372023,"3.95","1.83",4,"98.3",-29,"92.2",2113,"6.3",716403,605135,672386,665489,624415,656305,666182,662139,595281,543807,"54.17",,,,,,,,63,1,"Sinker",6,0,0,6,0,6,0,6,"Strategic","Standard",223,"0","-0.026"
"SI","2023-09-28","92.6","-1.42","5.76","Judge, Aaron",592450,605135,"field_out","hit_into_play",,,,,7,"Aaron Judge grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.","R","R","R","TOR","NYY","X",5,"ground_ball",1,1,2023,"-1.25","0.68","-0.7","2.27",,,,0,6,"Top",95.78,163.28,,,672386,,,4.563085328912764,-134.71364789503164,-4.577359050308847,-16.186674257007514,29.841777368948883,-23.089074674204458,"3.95","1.83",5,"94",-22,"92.5",2051,"6.3",716403,605135,672386,665489,624415,656305,666182,662139,595281,543807,"54.23",0.131,0.14,"0",1,0,0,2,45,3,"Sinker",3,0,0,3,0,3,0,3,"Strategic","Standard",223,"0.023","-0.228"
"CH","2023-09-28","82.8","-1.46","5.93","Judge, Aaron",592450,605135,,"ball",,,,,13,"Aaron Judge grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.","R","R","R","TOR","NYY","B",,,0,1,2023,"-1.42","0.71","-1.28","2.42",,,,0,6,"Top",,,,,672386,,,3.172233077780358,-120.50258469003207,-2.8793850550248674,-14.439433263159861,23.880863194864958,-24.91347377599652,"3.95","1.92",,,,"82.6",1837,"6.2",716403,605135,672386,665489,624415,656305,666182,662139,595281,543807,"54.32",,,,,,,,45,2,"Changeup",3,0,0,3,0,3,0,3,"Strategic","Standard",231,"0","0.028"
"CH","2023-09-28","83.5","-1.58","5.69","Judge, Aaron",592450,605135,,"called_strike",,,,,1,"Aaron Judge grounds out, third baseman Matt Chapman to first baseman Vladimir Guerrero Jr.","R","R","R","TOR","NYY","S",,,0,0,2023,"-1.46","0.43","-0.73","3.6",,,,0,6,"Top",,,,,672386,,,4.846957657740264,-121.54350911385107,0.7636919970689996,-15.4355270479368,24.12226663044161,-28.249006867095563,"3.89","1.9",,,,"83.5",1815,"6.3",716403,605135,672386,665489,624415,656305,666182,662139,595281,543807,"54.21",,,,,,,,45,1,"Changeup",3,0,0,3,0,3,0,3,"Strategic","Standard",238,"0","-0.038"
"FC","2023-09-28","89.3","-1.41","5.87","Judge, Aaron",592450,605135,"strikeout","swinging_strike",,,,,11,"Aaron Judge strikes out swinging.","R","R","R","TOR","NYY","S",2,,3,2,2023,"0.06","0.95","-0.84","4.31",,,,1,1,"Top",,,,,672386,,,1.2732839360799582,-130.06936122099233,0.19498359176612035,0.45567281047975555,27.748818335032354,-21.708060351337775,"3.95","1.83",,,,"89.7",2332,"6.5",716403,605135,672386,665489,624415,656305,666182,662139,595281,543807,"53.98",,,"0",1,0,0,,2,6,"Cutter",0,0,0,0,0,0,0,0,"Strategic","Standard",180,"0.015","-0.207"
"SI","2023-09-28","95.7","-1.31","5.79","Judge, Aaron",592450,605135,,"ball",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","TOR","NYY","B",,,2,2,2023,"-1","0.79","0.26","1.51",,,,1,1,"Top",,,,,672386,,,6.4154087523161385,-139.1051618399307,-7.464222116413205,-14.465545463752612,33.27957874181261,-20.359820654722085,"3.88","1.95",,,,"95.8",2291,"6.5",716403,605135,672386,665489,624415,656305,666182,662139,595281,543807,"53.96",,,,,,,,2,5,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",205,"0","0.059"
"CH","2023-09-28","83.7","-1.55","5.85","Judge, Aaron",592450,605135,,"swinging_strike",,,,,4,"Aaron Judge strikes out swinging.","R","R","R","TOR","NYY","S",,,2,1,2023,"-1.22","1.18","-0.43","2.91",,,,1,1,"Top",,,,,672386,,,5.010769527382898,-121.81043502983066,-2.6835230142786246,-13.116374984949571,25.524452765295123,-20.110271505314437,"3.95","1.83",,,,"83.8",2041,"6.5",716403,605135,672386,665489,624415,656305,666182,662139,595281,543807,"54.02",,,,,,,,2,4,"Changeup",0,0,0,0,0,0,0,0,"Strategic","Standard",229,"0","-0.048"
"SI","2023-09-28","93.8","-2","5.36","Judge, Aaron",592450,605135,,"called_strike",,,,,1,"Aaron Judge strikes out swinging.","R","R","R","TOR","NYY","S",,,2,0,2023,"-1.21","1.04","-0.36","3.4",,,,1,1,"Top",,,,,672386,,,6.924929021854394,-136.44214227258385,-1.6121066808382931,-16.692366021933633,30.868050374660328,-19.116938943099456,"3.95","1.95",,,,"94",2176,"6.5",716403,605135,672386,665489,624415,656305,666182,662139,595281,543807,"54.02",,,,,,,,2,3,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",217,"0","-0.039"
"SI","2023-09-28","93.4","-1.36","5.88","Judge, Aaron",592450,605135,,"ball",,,,,13,"Aaron Judge strikes out swinging.","R","R","R","TOR","NYY","B",,,1,0,2023,"-1.28","0.78","-1.93","2.65",,,,1,1,"Top",,,,,672386,,,1.3620234647276217,-135.90854683274426,-4.254255002716402,-16.127502192329725,32.666564573903756,-21.764435664588557,"3.95","1.88",,,,"93.4",2098,"6.5",716403,605135,672386,665489,624415,656305,666182,662139,595281,543807,"54",,,,,,,,2,2,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",207,"0","0.042"
"SI","2023-09-28","94.3","-1.32","5.88","Judge, Aaron",592450,605135,,"ball",,,,,11,"Aaron Judge strikes out swinging.","R","R","R","TOR","NYY","B",,,0,0,2023,"-1.2","0.83","-1.09","3.08",,,,1,1,"Top",,,,,672386,,,3.2625884639869263,-137.29059658923097,-3.405000681659514,-15.843321631755128,31.54692437711287,-21.131989186438837,"3.95","1.99",,,,"94.4",2130,"6.4",716403,605135,672386,665489,624415,656305,666182,662139,595281,543807,"54.09",,,,,,,,2,1,"Sinker",0,0,0,0,0,0,0,0,,"Standard",206,"0","0.025"
"SI","2023-09-27","93.5","-2.18","5.86","Judge, Aaron",592450,621244,,"ball",,,,,13,"Jose Berrios intentionally walks Aaron Judge.   Ben Rortvedt to 2nd.","R","R","R","TOR","NYY","B",,,2,0,2023,"-1.32","0.98","-1.23","2.55",,,666163,2,5,"Top",,,,,672386,,,5.372904337150344,-136.00790718001525,-4.93436927571926,-17.519157744998182,32.834799381090754,-19.114305908096874,"3.81","1.74",,,,"93.5",2105,"6.6",716413,621244,672386,665489,624415,656305,666182,593160,595281,543807,"53.95",,,,,,,,33,3,"Sinker",0,2,2,0,2,0,2,0,"Strategic","Standard",215,"0","0.088"
"SV","2023-09-27","82.9","-2.2","5.73","Judge, Aaron",592450,621244,,"ball",,,,,11,"Jose Berrios intentionally walks Aaron Judge.   Ben Rortvedt to 2nd.","R","R","R","TOR","NYY","B",,,1,0,2023,"1.23","-0.09","-1.09","2.89",,,666163,2,5,"Top",,,,,672386,,,0.13136713168815894,-120.7519292398818,0.22675706517276706,11.911448629421193,25.96515409578623,-33.35705193196306,"3.74","1.8",,,,"82.7",2461,"6.3",716413,621244,672386,665489,624415,656305,666182,593160,595281,543807,"54.16",,,,,,,,33,2,"Slurve",0,2,2,0,2,0,2,0,"Strategic","Standard",33,"0","0.031"
"CH","2023-09-27","87.3","-2.2","5.67","Judge, Aaron",592450,621244,,"ball",,,,,13,"Jose Berrios intentionally walks Aaron Judge.   Ben Rortvedt to 2nd.","R","R","R","TOR","NYY","B",,,0,0,2023,"-1.07","0.47","-0.92","1.53",,,666163,2,5,"Top",,,,,672386,,,5.315680908598957,-126.9795193784789,-4.752203632536353,-12.65015685950442,28.412634449742807,-26.312012306554454,"3.83","1.76",,,,"87.5",1475,"6.7",716413,621244,672386,665489,624415,656305,666182,593160,595281,543807,"53.85",,,,,,,,33,1,"Changeup",0,2,2,0,2,0,2,0,"Strategic","Standard",247,"0","0.025"
"SI","2023-09-27","94.1","-2","5.81","Judge, Aaron",592450,621244,"home_run","hit_into_play",,,,,6,"Aaron Judge homers (36) on a fly ball to right field.    DJ LeMahieu scores.","R","R","R","TOR","NYY","X",,"fly_ball",0,0,2023,"-1.35","1.04","0.47","2.67",,,518934,0,4,"Top",210.11,62.77,,,672386,,,9.448755016643103,-136.72263035693337,-4.733081858894746,-19.037551283012053,30.74496596991916,-18.308831389142572,"3.95","1.84",395,"112.3",22,"94.3",2071,"6.5",716413,621244,672386,665489,624415,656305,666182,593160,595281,543807,"53.97",0.983,1.898,"2",1,0,3,6,21,1,"Sinker",0,0,0,0,2,0,2,0,"Standard","Standard",218,"-0.194","1.591"
"CH","2023-09-27","82.2","-2.49","6.19","Judge, Aaron",592450,670950,"home_run","hit_into_play",,,,,4,"Aaron Judge homers (37) on a fly ball to left center field.   Oswald Peraza scores.","R","R","R","TOR","NYY","X",,"fly_ball",2,1,2023,"-1.25","0.17","-0.57","2.63",,,672724,2,7,"Top",46.94,45.95,,,672386,,,6.738006920941149,-119.59358517309397,-1.8568672371225556,-13.264474284772017,23.324995911086358,-30.3439632042648,"3.95","1.84",424,"112.7",30,"82",2608,"6.2",716413,670950,672386,665489,624415,656305,666182,593160,595281,543807,"54.31",0.991,2.008,"2",1,0,3,6,48,4,"Changeup",0,4,4,0,6,0,6,0,"Strategic","Standard",254,"-0.043","1.851"
"CH","2023-09-27","82.3","-2.53","6.27","Judge, Aaron",592450,670950,,"ball",,,,,11,"Aaron Judge homers (37) on a fly ball to left center field.   Oswald Peraza scores.","R","R","R","TOR","NYY","B",,,1,1,2023,"-1.18","0.35","-1.68","3.47",,,672724,2,7,"Top",,,,,672386,,,4.236841379739089,-119.78207475109971,-0.46542332761623173,-12.151847441212722,24.18221944293894,-28.953521464437088,"3.79","1.8",,,,"82.4",2544,"6.5",716413,670950,672386,665489,624415,656305,666182,593160,595281,543807,"54.04",,,,,,,,48,3,"Changeup",0,4,4,0,4,0,4,0,"Strategic","Standard",256,"0","0.031"
"CH","2023-09-27","81.9","-2.44","6.28","Judge, Aaron",592450,670950,,"swinging_strike",,,,,13,"Aaron Judge homers (37) on a fly ball to left center field.   Oswald Peraza scores.","R","R","R","TOR","NYY","S",,,1,0,2023,"-1.2","0.37","-0.51","1.31",,,672724,2,7,"Top",,,,,672386,,,6.697865707741176,-118.95925790967183,-5.3272450115846866,-12.740911226221465,23.903437675756138,-27.75360632600511,"3.95","1.84",,,,"81.9",2539,"6.5",716413,670950,672386,665489,624415,656305,666182,593160,595281,543807,"54.01",,,,,,,,48,2,"Changeup",0,4,4,0,4,0,4,0,"Strategic","Standard",250,"0","-0.042"
"CH","2023-09-27","81.4","-2.51","6.24","Judge, Aaron",592450,670950,,"ball",,,,,11,"Aaron Judge homers (37) on a fly ball to left center field.   Oswald Peraza scores.","R","R","R","TOR","NYY","B",,,0,0,2023,"-1.26","0.23","-1.79","3.1",,,672724,2,7,"Top",,,,,672386,,,4.02442004113579,-118.45046561789471,-0.8716260989866222,-12.584541826072963,23.44112490737077,-30.076704541834065,"3.86","1.8",,,,"81.3",2488,"6.3",716413,670950,672386,665489,624415,656305,666182,593160,595281,543807,"54.21",,,,,,,,48,1,"Changeup",0,4,4,0,4,0,4,0,"Strategic","Standard",255,"0","0.025"
"SI","2023-09-27","92.2","-2.14","5.57","Judge, Aaron",592450,543351,"walk","ball",,,,,13,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","R","TOR","NYY","B",,,3,0,2023,"-1.32","1.09","-0.28","1.09",,,518934,2,9,"Top",,,,,672386,,,7.575099247759397,-133.7727303635515,-7.829123996370347,-17.48377228661203,31.64031935601615,-17.449047322366773,"3.9","1.85",,,,"91.5",2332,"6.3",716413,543351,672386,665489,624415,656305,666182,593160,595281,543807,"54.24",,,"0.7",1,0,0,,64,4,"Sinker",0,6,6,0,6,0,6,0,"Strategic","Standard",214,"0","0.089"
"SL","2023-09-27","85","-2.33","5.63","Judge, Aaron",592450,543351,,"ball",,,,,13,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","R","TOR","NYY","B",,,2,0,2023,"0.56","0.21","-1.14","2.79",,,518934,2,9,"Top",,,,,672386,,,1.6574142851791245,-123.63223352617634,-0.657200172549183,5.28287079812742,28.61370743669545,-30.165817859990185,"3.88","1.83",,,,"84.6",2320,"6.4",716413,543351,672386,665489,624415,656305,666182,593160,595281,543807,"54.1",,,,,,,,64,3,"Slider",0,6,6,0,6,0,6,0,"Strategic","Standard",85,"0","0.088"
"SL","2023-09-27","84.5","-2.48","5.65","Judge, Aaron",592450,543351,,"ball",,,,,14,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","R","TOR","NYY","B",,,1,0,2023,"0.58","0.2","1.31","1.8",,,518934,2,9,"Top",,,,,672386,,,7.62184275345469,-122.69159852936085,-2.8599168441480467,4.014896954972537,28.418356730808775,-29.725877098633006,"3.95","1.74",,,,"83.5",2334,"6.2",716413,543351,672386,665489,624415,656305,666182,593160,595281,543807,"54.34",,,,,,,,64,2,"Slider",0,6,6,0,6,0,6,0,"Strategic","Standard",63,"0","0.031"
"SL","2023-09-27","85.8","-2.18","5.58","Judge, Aaron",592450,543351,,"blocked_ball",,,,,14,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","R","TOR","NYY","B",,,0,0,2023,"0.23","0.14","0.98","0.1",,,518934,2,9,"Top",,,,,672386,,,6.994992511677301,-124.5378606651797,-6.820499128279884,0.7739341974210254,29.094246816690344,-29.344652580010607,"3.92","1.71",,,,"85",2318,"6.3",716413,543351,672386,665489,624415,656305,666182,593160,595281,543807,"54.23",,,,,,,,64,1,"Slider",0,6,6,0,6,0,6,0,"Strategic","Standard",138,"0","0.025"
"SI","2023-09-27","94.9","-2.06","5.9","Judge, Aaron",592450,621244,"strikeout","called_strike",,,,,14,"Aaron Judge called out on strikes.","R","R","R","TOR","NYY","S",2,,2,2,2023,"-1.19","1.16","0.95","2.43",,,,1,1,"Top",,,,,672386,,,10.621026730332243,-137.75192391266418,-6.054562379623327,-17.50770363275588,30.525463327250794,-16.140669990857827,"3.79","1.76",,,,"95.5",2034,"6.8",716413,621244,672386,665489,624415,656305,666182,593160,595281,543807,"53.74",,,"0",1,0,0,,2,5,"Sinker",0,0,0,0,0,0,0,0,,"Standard",220,"0.015","-0.148"
"SV","2023-09-27","83.7","-2.12","5.84","Judge, Aaron",592450,621244,,"ball",,,,,14,"Aaron Judge called out on strikes.","R","R","R","TOR","NYY","B",,,1,2,2023,"1.63","-0.55","0.9","1.32",,,,1,1,"Top",,,,,672386,,,3.72170481259474,-121.782135435871,-2.8493121121270315,15.30883511805876,26.324398877722697,-37.20637203047387,"3.79","1.69",,,,"83.2",2454,"6.2",716413,621244,672386,665489,624415,656305,666182,593160,595281,543807,"54.28",,,,,,,,2,4,"Slurve",0,0,0,0,0,0,0,0,,"Standard",34,"0","0.028"
"CH","2023-09-27","85.5","-2.25","5.71","Judge, Aaron",592450,621244,,"swinging_strike",,,,,13,"Aaron Judge called out on strikes.","R","R","R","TOR","NYY","S",,,1,1,2023,"-1.45","0.75","-0.94","2.34",,,,1,1,"Top",,,,,672386,,,6.036865751939891,-124.41464941689844,-3.145107426921882,-16.281889505177407,25.779409275890302,-24.003087717157005,"3.95","1.84",,,,"85.6",1481,"6.4",716413,621244,672386,665489,624415,656305,666182,593160,595281,543807,"54.08",,,,,,,,2,3,"Changeup",0,0,0,0,0,0,0,0,,"Standard",249,"0","-0.043"
"SI","2023-09-27","94.1","-2.14","5.87","Judge, Aaron",592450,621244,,"called_strike",,,,,14,"Aaron Judge called out on strikes.","R","R","R","TOR","NYY","S",,,1,0,2023,"-1.26","1.22","0.88","2.07",,,,1,1,"Top",,,,,672386,,,10.677174255617354,-136.52164383326723,-6.84328524714474,-18.143301011072996,31.145141538572425,-15.485276371464101,"3.87","1.87",,,,"94.4",2137,"6.7",716413,621244,672386,665489,624415,656305,666182,593160,595281,543807,"53.79",,,,,,,,2,2,"Sinker",0,0,0,0,0,0,0,0,,"Standard",217,"0","-0.031"
"SV","2023-09-27","82","-2.32","5.78","Judge, Aaron",592450,621244,,"ball",,,,,14,"Aaron Judge called out on strikes.","R","R","R","TOR","NYY","B",,,0,0,2023,"1.4","-0.8","0.65","1.35",,,,1,1,"Top",,,,,672386,,,4.010353323444852,-119.30668798691494,-1.831966105462546,12.370474194127706,25.92534455707847,-39.57038345662374,"3.81","1.71",,,,"81.4",2337,"6.2",716413,621244,672386,665489,624415,656305,666182,593160,595281,543807,"54.34",,,,,,,,2,1,"Slurve",0,0,0,0,0,0,0,0,,"Standard",39,"0","0.025"
"FC","2023-09-25","91.5","-1.77","5.46","Judge, Aaron",592450,518876,"strikeout","swinging_strike",,,,,6,"Aaron Judge strikes out swinging.","R","R","R","NYY","AZ","S",2,,1,2,2023,"-0.19","0.9","0.52","2.65",677592,,,2,5,"Bot",,,,,672515,,,6.195266004047345,-133.20437929740683,-3.1876803853604603,-3.5466062418504682,26.62051336891483,-20.924419828534578,"3.97","1.85",,,,"91.6",2289,"6.1",716471,518876,672515,572233,672695,656896,691783,666971,677950,682998,"54.35",,,"0",1,0,0,,43,4,"Cutter",2,2,2,2,2,2,2,2,,"Standard",203,"-0.053","-0.251"
